_type;_tags_width;_tags_surface;_tags_source:ref;_tags_source;_tags_sidewalk;_tags_ref;_tags_oneway;_tags_old_ref;_tags_official_name;_tags_name;_tags_maxspeed;_tags_lit;_tags_lanes;_tags_highway;_tags_chile:region;_tags_attribution;_tags_alt_name;_tags_access;_nodes;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343838114, 447584972, 7262660463, 9341864481];1012576881;-73.22364736315266;-39.8269237032188;[{'lat': -39.8264703, 'lon': -73.2242086}, {'lat': -39.8267288, 'lon': -73.2238835}, {'lat': -39.8268594, 'lon': -73.2237165}, {'lat': -39.8274039, 'lon': -73.2230626}];-73.2242086;-39.8274039;-73.2230626;-39.8264703
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[6107939060, 9341864471, 9341864479, 982871123];1012576885;-73.22221712024178;-39.82799324952652;[{'lat': -39.8281008, 'lon': -73.2220893}, {'lat': -39.8279965, 'lon': -73.2222147}, {'lat': -39.827978, 'lon': -73.2222386}, {'lat': -39.8279191, 'lon': -73.2223028}];-73.2223028;-39.8281008;-73.2220893;-39.8279191
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343593284, 1183274158];1012759169;-73.20628149999999;-39.84095725;[{'lat': -39.840988, 'lon': -73.2062448}, {'lat': -39.8409265, 'lon': -73.2063182}];-73.2063182;-39.840988;-73.2062448;-39.8409265
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[1183273667, 9343593283];1012759170;-73.2058156;-39.84134775;[{'lat': -39.8413984, 'lon': -73.2057551}, {'lat': -39.8412971, 'lon': -73.2058761}];-73.2058761;-39.8413984;-73.2057551;-39.8412971
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[6949394211, 9343593287, 309798148];1012759171;-73.2061041;-39.8412544;[{'lat': -39.8408945, 'lon': -73.206541}, {'lat': -39.8414023, 'lon': -73.2059246}, {'lat': -39.8414664, 'lon': -73.2058467}];-73.206541;-39.8414664;-73.2058467;-39.8408945
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343593283, 10860492026, 9343593284];1012759172;-73.20605246666666;-39.84114923333333;[{'lat': -39.8412971, 'lon': -73.2058761}, {'lat': -39.8411626, 'lon': -73.2060365}, {'lat': -39.840988, 'lon': -73.2062448}];-73.2062448;-39.8412971;-73.2058761;-39.840988
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343847296, 1183273634, 1183275285, 1183275042];1012759173;-73.20465939337113;-39.84244430642408;[{'lat': -39.8421113, 'lon': -73.2050637}, {'lat': -39.8422535, 'lon': -73.204891}, {'lat': -39.8425839, 'lon': -73.2044899}, {'lat': -39.8428976, 'lon': -73.2041091}];-73.2050637;-39.8428976;-73.2041091;-39.8421113
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[9343593288, 1194492665, 6949394211];1012759174;-73.20670013333333;-39.84076339999999;[{'lat': -39.8406391, 'lon': -73.206851}, {'lat': -39.8407566, 'lon': -73.2067084}, {'lat': -39.8408945, 'lon': -73.206541}];-73.206851;-39.8408945;-73.206541;-39.8406391
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[447584982, 9364783173, 9343607455, 9343607460, 1183273389, 1183273409];1012759181;-73.20944574605629;-39.83850027626751;[{'lat': -39.8381007, 'lon': -73.2099302}, {'lat': -39.8381725, 'lon': -73.2098429}, {'lat': -39.8382068, 'lon': -73.2098012}, {'lat': -39.8384487, 'lon': -73.2095072}, {'lat': -39.8385207, 'lon': -73.2094197}, {'lat': -39.8388869, 'lon': -73.2089783}];-73.2099302;-39.8388869;-73.2089783;-39.8381007
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343607489, 9343607488, 1183274258];1012759202;-73.21332753333334;-39.835360533333336;[{'lat': -39.8353254, 'lon': -73.2133713}, {'lat': -39.8353449, 'lon': -73.2133473}, {'lat': -39.8354113, 'lon': -73.213264}];-73.2133713;-39.8354113;-73.213264;-39.8353254
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343607490, 9343607489];1012759203;-73.21360665;-39.83513525;[{'lat': -39.8349451, 'lon': -73.213842}, {'lat': -39.8353254, 'lon': -73.2133713}];-73.213842;-39.8353254;-73.2133713;-39.8349451
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[1183275046, 1183273506];1012775532;-73.21053864999999;-39.8374839;[{'lat': -39.8376633, 'lon': -73.2103164}, {'lat': -39.8373045, 'lon': -73.2107609}];-73.2107609;-39.8376633;-73.2103164;-39.8373045
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[447584984, 9364783171, 1183275046];1012775533;-73.21004126666666;-39.83788536666666;[{'lat': -39.8380429, 'lon': -73.2098461}, {'lat': -39.8379499, 'lon': -73.2099613}, {'lat': -39.8376633, 'lon': -73.2103164}];-73.2103164;-39.8380429;-73.2098461;-39.8376633
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[6103963581, 2175626085];1012788964;-73.22980695000001;-39.8207462;[{'lat': -39.8205707, 'lon': -73.2298729}, {'lat': -39.8209217, 'lon': -73.229741}];-73.2298729;-39.8209217;-73.229741;-39.8205707
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343838112, 1183274573, 2175626044];1012788965;-73.2282076;-39.82337956666667;[{'lat': -39.8234703, 'lon': -73.2280986}, {'lat': -39.8233878, 'lon': -73.2281977}, {'lat': -39.8232806, 'lon': -73.2283265}];-73.2283265;-39.8234703;-73.2280986;-39.8232806
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[2175626007, 9343838113];1012788966;-73.22575395;-39.825158;[{'lat': -39.8252527, 'lon': -73.2256149}, {'lat': -39.8250633, 'lon': -73.225893}];-73.225893;-39.8252527;-73.2256149;-39.8250633
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9340936957, 2175626007];1012788967;-73.22556635000001;-39.8252858;[{'lat': -39.8253189, 'lon': -73.2255178}, {'lat': -39.8252527, 'lon': -73.2256149}];-73.2256149;-39.8253189;-73.2255178;-39.8252527
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[9341864487, 9343838114];1012788968;-73.22437255;-39.826339950000005;[{'lat': -39.8262096, 'lon': -73.2245365}, {'lat': -39.8264703, 'lon': -73.2242086}];-73.2245365;-39.8264703;-73.2242086;-39.8262096
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[447584980, 9341864487];1012788969;-73.22456600000001;-39.826188;[{'lat': -39.8261664, 'lon': -73.2245955}, {'lat': -39.8262096, 'lon': -73.2245365}];-73.2245955;-39.8262096;-73.2245365;-39.8261664
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343877228, 9343877227];1012788971;-73.21745095;-39.83186895;[{'lat': -39.8320515, 'lon': -73.2172301}, {'lat': -39.8316864, 'lon': -73.2176718}];-73.2176718;-39.8320515;-73.2172301;-39.8316864
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[317638205, 9341864426, 9343877228];1012788972;-73.21697776666666;-39.83226006666666;[{'lat': -39.8324542, 'lon': -73.2167429}, {'lat': -39.8322745, 'lon': -73.2169603}, {'lat': -39.8320515, 'lon': -73.2172301}];-73.2172301;-39.8324542;-73.2167429;-39.8320515
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343877230, 317638205];1012788973;-73.21671309999999;-39.832478699999996;[{'lat': -39.8325032, 'lon': -73.2166833}, {'lat': -39.8324542, 'lon': -73.2167429}];-73.2167429;-39.8325032;-73.2166833;-39.8324542
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343877229, 9341864422, 5386371940, 9343877230];1012788974;-73.21749220178201;-39.83183776520028;[{'lat': -39.8327402, 'lon': -73.2163953}, {'lat': -39.8325612, 'lon': -73.2166128}, {'lat': -39.8325319, 'lon': -73.2166485}, {'lat': -39.8325032, 'lon': -73.2166833}];-73.2166833;-39.8327402;-73.2163953;-39.8325032
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343877231, 1183275326, 9341864419];1012788975;-73.21471656666664;-39.8341114;[{'lat': -39.8344639, 'lon': -73.2142799}, {'lat': -39.8340514, 'lon': -73.2147909}, {'lat': -39.8338189, 'lon': -73.2150789}];-73.2150789;-39.8344639;-73.2142799;-39.8338189
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343877232, 9343877231];1012788976;-73.21408645;-39.83462005;[{'lat': -39.8347762, 'lon': -73.213893}, {'lat': -39.8344639, 'lon': -73.2142799}];-73.2142799;-39.8347762;-73.213893;-39.8344639
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343847291, 9306754168, 1183273682];1012792920;-73.20392943333333;-39.84291790000001;[{'lat': -39.8429947, 'lon': -73.2038333}, {'lat': -39.842944, 'lon': -73.2038967}, {'lat': -39.842815, 'lon': -73.2040583}];-73.2040583;-39.8429947;-73.2038333;-39.842815
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343847290, 9343847291];1012792921;-73.2036344;-39.843154;[{'lat': -39.8433133, 'lon': -73.2034355}, {'lat': -39.8429947, 'lon': -73.2038333}];-73.2038333;-39.8433133;-73.2034355;-39.8429947
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[1183273682, 8607150408, 7029416300, 9343847292];1012792922;-73.2042002631553;-39.84269563471536;[{'lat': -39.842815, 'lon': -73.2040583}, {'lat': -39.8427882, 'lon': -73.2040886}, {'lat': -39.8426491, 'lon': -73.2042555}, {'lat': -39.8424789, 'lon': -73.2044596}];-73.2044596;-39.842815;-73.2040583;-39.8424789
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9343847297, 9343847296];1012792923;-73.20527215;-39.84193965;[{'lat': -39.841768, 'lon': -73.2054806}, {'lat': -39.8421113, 'lon': -73.2050637}];-73.2054806;-39.8421113;-73.2050637;-39.841768
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[309798148, 9343847297];1012792924;-73.20566364999999;-39.8416172;[{'lat': -39.8414664, 'lon': -73.2058467}, {'lat': -39.841768, 'lon': -73.2054806}];-73.2058467;-39.841768;-73.2054806;-39.8414664
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;3;trunk;;;;;[9344059174, 1376126873];1012807419;-73.1942596;-39.8508465;[{'lat': -39.8509254, 'lon': -73.1941588}, {'lat': -39.8507676, 'lon': -73.1943604}];-73.1943604;-39.8509254;-73.1941588;-39.8507676
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;3;trunk;;;;;[1376126873, 9344059173];1012807420;-73.19447665;-39.85066835;[{'lat': -39.8507676, 'lon': -73.1943604}, {'lat': -39.8505691, 'lon': -73.1945929}];-73.1945929;-39.8507676;-73.1943604;-39.8505691
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;2;trunk;;;;;[9344059173, 12395580165, 12395580161, 1376126875, 3468212228];1012807421;-73.1957363398772;-39.8496242864881;[{'lat': -39.8505691, 'lon': -73.1945929}, {'lat': -39.8502977, 'lon': -73.1949208}, {'lat': -39.850082, 'lon': -73.1951813}, {'lat': -39.8493879, 'lon': -73.1960199}, {'lat': -39.8489121, 'lon': -73.1966008}];-73.1966008;-39.8505691;-73.1945929;-39.8489121
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;5;trunk;;;;;[6252650408, 9344059178];1012807423;-73.19773955;-39.8479914;[{'lat': -39.8481274, 'lon': -73.1975714}, {'lat': -39.8478554, 'lon': -73.1979077}];-73.1979077;-39.8481274;-73.1975714;-39.8478554
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;4;trunk;;;;;[6252650397, 2797683260];1012807424;-73.19727725;-39.8483653;[{'lat': -39.8484455, 'lon': -73.197178}, {'lat': -39.8482851, 'lon': -73.1973765}];-73.1973765;-39.8484455;-73.197178;-39.8482851
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;4;trunk;;;;;[9344059178, 1376126863, 9344059197];1012807425;-73.1979837;-39.847793966666664;[{'lat': -39.8478554, 'lon': -73.1979077}, {'lat': -39.8478015, 'lon': -73.1979744}, {'lat': -39.847725, 'lon': -73.198069}];-73.198069;-39.8478554;-73.1979077;-39.847725
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;3;trunk;;;;;[9344059197, 12395580150, 9344059198];1012807428;-73.19837993333334;-39.84747346666666;[{'lat': -39.847725, 'lon': -73.198069}, {'lat': -39.8476098, 'lon': -73.1982114}, {'lat': -39.8470856, 'lon': -73.1988594}];-73.1988594;-39.847725;-73.198069;-39.8470856
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;3;trunk;;;;;[4792014743, 12088189034, 1408765132];1012807429;-73.19985786666666;-39.846278033333334;[{'lat': -39.8465041, 'lon': -73.1995784}, {'lat': -39.8464821, 'lon': -73.1996056}, {'lat': -39.8458479, 'lon': -73.2003896}];-73.2003896;-39.8465041;-73.1995784;-39.8458479
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;4;trunk;;;;;[9344059198, 4792014743];1012807430;-73.1992189;-39.846794849999995;[{'lat': -39.8470856, 'lon': -73.1988594}, {'lat': -39.8465041, 'lon': -73.1995784}];-73.1995784;-39.8470856;-73.1988594;-39.8465041
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;;yes;4;trunk;;;;;[3468212228, 6252650397];1012807431;-73.1968894;-39.8486788;[{'lat': -39.8489121, 'lon': -73.1966008}, {'lat': -39.8484455, 'lon': -73.197178}];-73.197178;-39.8489121;-73.1966008;-39.8484455
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[447588230, 7191680658];1012807433;-73.20219739999999;-39.8444694;[{'lat': -39.8444146, 'lon': -73.2022626}, {'lat': -39.8445242, 'lon': -73.2021322}];-73.2022626;-39.8445242;-73.2021322;-39.8444146
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[7191680666, 447588230];1012807434;-73.20232354999999;-39.844364850000005;[{'lat': -39.8443151, 'lon': -73.2023845}, {'lat': -39.8444146, 'lon': -73.2022626}];-73.2023845;-39.8444146;-73.2022626;-39.8443151
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9344059206, 9344059208, 280639906];1012807436;-73.20202973333332;-39.84447176666667;[{'lat': -39.8446214, 'lon': -73.2018516}, {'lat': -39.8444453, 'lon': -73.2020612}, {'lat': -39.8443486, 'lon': -73.2021764}];-73.2021764;-39.8446214;-73.2018516;-39.8443486
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[280639906, 7191680665];1012807437;-73.20223444999999;-39.844300849999996;[{'lat': -39.8443486, 'lon': -73.2021764}, {'lat': -39.8442531, 'lon': -73.2022925}];-73.2022925;-39.8443486;-73.2021764;-39.8442531
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[9344059211, 7191680662];1012807438;-73.20267415;-39.84407845;[{'lat': -39.844005, 'lon': -73.2027641}, {'lat': -39.8441519, 'lon': -73.2025842}];-73.2027641;-39.8441519;-73.2025842;-39.844005
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[7191680662, 9344059209, 9344059204, 7191680666];1012807439;-73.20251036794235;-39.8442122108953;[{'lat': -39.8441519, 'lon': -73.2025842}, {'lat': -39.844258, 'lon': -73.2024543}, {'lat': -39.8442804, 'lon': -73.202427}, {'lat': -39.8443151, 'lon': -73.2023845}];-73.2025842;-39.8443151;-73.2023845;-39.8441519
way;;concrete;Vialidad;;right;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;3;trunk;;;;;[9344059212, 9344059211];1012807440;-73.20293699999999;-39.84386285;[{'lat': -39.8437207, 'lon': -73.2031099}, {'lat': -39.844005, 'lon': -73.2027641}];-73.2031099;-39.844005;-73.2027641;-39.8437207
way;;paved;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;50;yes;4;trunk;;;;;[1408765132, 1376127002];1012864313;-73.20065804999999;-39.84563075;[{'lat': -39.8458479, 'lon': -73.2003896}, {'lat': -39.8454136, 'lon': -73.2009265}];-73.2009265;-39.8458479;-73.2003896;-39.8454136
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;60;;2;trunk;;;;;[280618152, 8549773162];1014615403;-73.1898776;-39.85435595;[{'lat': -39.8545647, 'lon': -73.1895992}, {'lat': -39.8541472, 'lon': -73.190156}];-73.190156;-39.8545647;-73.1895992;-39.8541472
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;60;;2;trunk;;;;;[8549773162, 9360803576, 280634724, 9360803575, 5521633226, 8880172126, 9344059174];1014615405;-73.19172583707436;-39.852892003149314;[{'lat': -39.8541472, 'lon': -73.190156}, {'lat': -39.8537212, 'lon': -73.1907039}, {'lat': -39.8532917, 'lon': -73.191247}, {'lat': -39.852741, 'lon': -73.19193}, {'lat': -39.8521846, 'lon': -73.1926052}, {'lat': -39.8516752, 'lon': -73.1932337}, {'lat': -39.8509254, 'lon': -73.1941588}];-73.1941588;-39.8541472;-73.190156;-39.8509254
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;60;;2;trunk;;;;;[8880172177, 280618152];1014615406;-73.1891231;-39.8549034;[{'lat': -39.8552421, 'lon': -73.188647}, {'lat': -39.8545647, 'lon': -73.1895992}];-73.1895992;-39.8552421;-73.188647;-39.8545647
way;;asphalt;Vialidad;;;206;;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Ruta 206;60;;2;trunk;;;;;[9360803594, 6184818324, 1415858286, 8880135812, 6184832134, 280616828, 1415858177, 8880172177];1014618999;-73.32250228242107;-39.760501266128614;[{'lat': -39.8601663, 'lon': -73.1817566}, {'lat': -39.8599608, 'lon': -73.1820382}, {'lat': -39.8597303, 'lon': -73.182355}, {'lat': -39.8588576, 'lon': -73.183588}, {'lat': -39.857969, 'lon': -73.1848433}, {'lat': -39.8566854, 'lon': -73.1866242}, {'lat': -39.855588, 'lon': -73.1881608}, {'lat': -39.8552421, 'lon': -73.188647}];-73.188647;-39.8601663;-73.1817566;-39.8552421
way;;concrete;Vialidad;;;206;yes;207;Cruce Ruta 5 (Paillaco) - Cruce Ruta 202 (Valdivia);Avenida Ramón Picarte;50;yes;2;trunk;;;;;[4574036596, 309797914];1018260381;-73.221528;-39.828700049999995;[{'lat': -39.8286558, 'lon': -73.2215897}, {'lat': -39.8287443, 'lon': -73.2214663}];-73.2215897;-39.8287443;-73.2214663;-39.8286558
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;60;yes;2;trunk;;;Ruta 202;;[3942331419, 3942331403, 3942331454];1112995231;-73.21168003333335;-39.7872562;[{'lat': -39.7875224, 'lon': -73.2116098}, {'lat': -39.7872762, 'lon': -73.2116762}, {'lat': -39.78697, 'lon': -73.2117541}];-73.2117541;-39.7875224;-73.2116098;-39.78697
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;60;yes;2;trunk;;;Ruta 202;;[3942331484, 3942331404, 3942331419];1112995232;-73.21156533333334;-39.78777023333333;[{'lat': -39.7880759, 'lon': -73.2115141}, {'lat': -39.7877124, 'lon': -73.2115721}, {'lat': -39.7875224, 'lon': -73.2116098}];-73.2116098;-39.7880759;-73.2115141;-39.7875224
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Ruta 202;80;;2;trunk;;;;;[11256704321, 11256704323];1214960376;-73.21974714999999;-39.7724752;[{'lat': -39.7725521, 'lon': -73.2196989}, {'lat': -39.7723983, 'lon': -73.2197954}];-73.2197954;-39.7725521;-73.2196989;-39.7723983
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Ruta 202;80;;2;trunk;;;;;[11256704327, 11256704325, 11256704300];1214960377;-73.21913590000001;-39.7735378;[{'lat': -39.7741078, 'lon': -73.2188156}, {'lat': -39.7734007, 'lon': -73.2192113}, {'lat': -39.7731049, 'lon': -73.2193808}];-73.2193808;-39.7741078;-73.2188156;-39.7731049
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Ruta 202;80;;2;trunk;;;;;[11256704300, 11256704324, 11256704321];1214960378;-73.21956263333333;-39.77278833333333;[{'lat': -39.7731049, 'lon': -73.2193808}, {'lat': -39.772708, 'lon': -73.2196082}, {'lat': -39.7725521, 'lon': -73.2196989}];-73.2196989;-39.7731049;-73.2193808;-39.7725521
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Ruta 202;80;;2;trunk;;;;;[11256704301, 11256704337];1214960379;-73.21954165;-39.773026400000006;[{'lat': -39.7729387, 'lon': -73.2195931}, {'lat': -39.7731141, 'lon': -73.2194902}];-73.2195931;-39.7731141;-73.2194902;-39.7729387
way;;asphalt;Vialidad;;;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Ruta 202;80;;2;trunk;;;;;[1350655125, 11256704338, 11256704301];1214960380;-73.21973506666666;-39.77269866666666;[{'lat': -39.7724204, 'lon': -73.2199006}, {'lat': -39.7727369, 'lon': -73.2197115}, {'lat': -39.7729387, 'lon': -73.2195931}];-73.2199006;-39.7729387;-73.2195931;-39.7724204
